date,portfolio_gross_return,portfolio_net_return,turnover,transaction_cost,active_positions,cumulative_strategy,benchmark_return,cumulative_benchmark,excess_return,drawdown,rolling_volatility,rolling_sharpe
2024-01-26,0.0,0.0,0.0,0.0,0,1.0,-0.0023134622700368888,1.0549287761020587,0.0023134622700368888,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,0.0,0,1.0,0.004030430305874244,1.0591805930117992,-0.004030430305874244,0.0,0.0,0.0
2024-01-30,-0.00020274669092408982,-0.0012027466909240898,1.0,0.001,3,0.9987972533090759,-0.00020274669092409012,1.058965847651475,-0.0009999999999999998,-0.001202746690924128,0.004269327229419583,-3.5496478698597698
2024-01-31,-0.0030808026594860705,-0.0030808026594860705,0.0,0.0,3,0.9957201560747939,-0.0030808026594860705,1.0557033828517253,0.0,-0.004279843925206084,0.011528379694187052,-4.6817265953152685
2024-02-01,0.003307190777662272,0.002623857444328939,0.6833333333333333,0.0006833333333333333,1,0.9983327838187791,-0.00011248815275222146,1.055584628728334,0.0027363455970811604,-0.0016672161812208985,0.015315249712502737,-1.365444142876208
2024-02-02,-0.008319008709004665,-0.008669008709004665,0.35,0.00035,2,0.9896782282213692,-0.007585325841156269,1.0475776753665136,-0.0010836828678483955,-0.010321771778630806,0.03409377608502754,-3.8171667293619187
2024-02-05,0.004977396873234129,0.00462739687323413,0.35,0.00035,1,0.9942578621601488,0.010688084117169852,1.0587742736801002,-0.006060687243935723,-0.005742137839851225,0.03867270522973073,-1.8575485402584628
2024-02-06,-0.011038110597894533,-0.011388110597894532,0.35,0.00035,2,0.9829351436630428,-0.006404596034135383,1.0519932521658442,-0.004983514563759149,-0.0170648563369572,0.055168347041759914,-3.903082695550238
2024-02-07,0.00013248793413451752,-0.00021751206586548248,0.35,0.00035,1,0.9827213434093328,0.006007909738324176,1.0583135326701827,-0.0062254218041896585,-0.017278656590667185,0.05512905332404041,-3.95557804029286
2024-02-08,-0.0028899068635653944,-0.0032399068635653944,0.35,0.00035,2,0.9795374177838487,-0.004689683910033697,1.0533503767242485,0.0014497770464683025,-0.02046258221615127,0.05565163426878812,-4.651976578823117
2024-02-09,0.0,-0.0007,0.7,0.0007,0,0.9788517415914,-0.0029940086124796337,1.0501966366243773,0.0022940086124796336,-0.021148258408600018,0.05553559474980833,-4.820513769550587
2024-02-12,0.0,0.0,0.0,0.0,0,0.9788517415914,0.0019462817294069918,1.052240615150524,-0.0019462817294069918,-0.021148258408600018,0.05553559474980833,-4.820513769550587
2024-02-13,0.0,0.0,0.0,0.0,0,0.9788517415914,0.007267389097465345,1.059887657124979,-0.007267389097465345,-0.021148258408600018,0.05553559474980833,-4.820513769550587
2024-02-14,-0.003762026458208012,-0.004112026458208012,0.35,0.00035,1,0.9748266773313132,0.0024069038148167112,1.0624387047701902,-0.0065189302730247235,-0.02517332266868677,0.05640368544483489,-5.664907001113579
2024-02-15,-0.0031818181818181633,-0.0038818181818181634,0.7,0.0007,1,0.9710425774111271,-0.0004234552744391736,1.061988809496887,-0.0034583629073789896,-0.028957422588872905,0.05692695735749349,-6.472022373201088
2024-02-16,0.0006085496683420511,0.00025854966834205103,0.35,0.00035,2,0.9712936401474628,-0.0024219780739703025,1.0594166958854838,0.0026805277423123533,-0.028706359852537222,0.05702234586141612,-6.40406511374247
2024-02-19,0.0021866670762347826,0.0021866670762347826,0.0,0.0,2,0.9734175359717294,0.002017404101264386,1.0615539674727112,0.0001692629749703964,-0.02658246402827058,0.05827391594230268,-5.793721002181768
2024-02-20,-0.008052088985349981,-0.00840208898534998,0.35,0.00035,1,0.9652387952145948,-0.012656662345209272,1.0481182373451918,0.004254573359859291,-0.03476120478540523,0.0631406655537704,-7.023827322694748
2024-02-21,-0.0029934466289014525,-0.0029934466289014525,0.0,0.0,1,0.9623494043969748,0.0014911022317239582,1.0496810887880077,-0.004484548860625411,-0.037650595603025194,0.06292777991285635,-7.6469654591381815
2024-02-22,0.0,-0.00035,0.35,0.00035,0,0.9620125821054359,-0.010277793702302604,1.0388926831042362,0.009927793702302604,-0.03798741789456406,0.0627990471428161,-7.732865091240708
2024-02-23,0.0,0.0,0.0,0.0,0,0.9620125821054359,7.151418445472402e-05,1.0389669786672044,-7.151418445472402e-05,-0.03798741789456406,0.0627990471428161,-7.732865091240708
2024-02-26,0.0,0.0,0.0,0.0,0,0.9620125821054359,0.002060041976144289,1.0411072942550867,-0.002060041976144289,-0.03798741789456406,0.0627990471428161,-7.732865091240708
2024-02-27,-0.005823049801674762,-0.006173049801674761,0.35,0.00035,1,0.9560740305262614,-0.0033906222610882164,1.0375772926870042,-0.002782427540586545,-0.04392596947373861,0.06449414488907745,-8.500653501992076
2024-02-28,0.0,-0.00035,0.35,0.00035,0,0.9557394046155773,0.0012917624754394952,1.0389175960990653,-0.0016417624754394952,-0.04426059538442273,0.06471385296705245,-7.940096927336452
2024-02-29,0.0,0.0,0.0,0.0,0,0.9557394046155773,0.002874715358732923,1.0419041884690292,-0.002874715358732923,-0.04426059538442273,0.06284971393332309,-8.701628610092618
2024-03-01,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.013353606927092495,1.0279910094805225,0.013353606927092495,-0.04426059538442273,0.058331436887089125,-7.503078657432373
2024-03-04,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.008086369395527093,1.0196782944425822,0.008086369395527093,-0.04426059538442273,0.05376960796117974,-9.22399434501568
2024-03-05,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.0021076300700865933,1.0175291898074004,0.0021076300700865933,-0.04426059538442273,0.04098321426249477,-8.600603261046032
2024-03-06,0.0,0.0,0.0,0.0,0,0.9557394046155773,0.0007782179778377992,1.0183210493158832,-0.0007782179778377992,-0.04426059538442273,0.04107353611903839,-8.514964798517664
2024-03-07,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.0017058223591491044,1.016583974501168,0.0017058223591491044,-0.04426059538442273,0.040744657349684785,-7.58177655225076
2024-03-08,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.0008355534580299177,1.0157345642458957,0.0008355534580299177,-0.04426059538442273,0.04093977900278067,-7.330202923248533
2024-03-11,0.0,0.0,0.0,0.0,0,0.9557394046155773,0.0014642477855567975,1.0172218513323064,-0.0014642477855567975,-0.04426059538442273,0.04093977900278067,-7.330202923248533
2024-03-12,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.0024022086201456925,1.0147782722324352,0.0024022086201456925,-0.04426059538442273,0.04093977900278067,-7.330202923248533
2024-03-13,0.0,0.0,0.0,0.0,0,0.9557394046155773,0.015025456526926254,1.0300257790463332,-0.015025456526926254,-0.04426059538442273,0.0396293345351739,-6.265191108105527
2024-03-14,0.0,0.0,0.0,0.0,0,0.9557394046155773,-0.005917290890219269,1.0239308168872914,0.005917290890219269,-0.04426059538442273,0.038237256414280905,-5.214140970232877
2024-03-15,0.0,0.0,0.0,0.0,0,0.9557394046155773,0.006953049924698511,1.031050258976546,-0.006953049924698511,-0.04426059538442273,0.038154039192807916,-5.310896968368901
2024-03-18,0.0010259917920656724,0.0006759917920656723,0.35,0.00035,1,0.9563854766084511,-0.00026893707689660634,1.0307729713337634,0.0009449288689622787,-0.04361452339154892,0.0369410052758725,-6.0005589454118375
2024-03-19,0.0006137957911145686,0.0006137957911145686,0.0,0.0,1,0.9569725019886764,-0.0061283268431038635,1.0244560576643928,0.006742122634218432,-0.04302749801132355,0.02428550679381324,-4.4498363733846125
2024-03-20,0.002008364131491913,0.002008364131491913,0.0,0.0,1,0.9588944512364945,-0.00020498108435192583,1.024246063550822,0.002213345215843839,-0.04110554876350547,0.023764309811949557,-1.895435476673648
2024-03-21,0.0019292138091093756,0.0019292138091093756,0.0,0.0,1,0.9607443636532983,-0.006326590368183209,1.0177660782705118,0.008255804177292584,-0.039255636346701706,0.024896649584621875,-0.6557356983302165
2024-03-22,0.0040392383150606335,0.0040392383150606335,0.0,0.0,1,0.9646250390979453,0.0012800011194786427,1.0190688199900655,0.002759237195581991,-0.03537496090205472,0.028850635327637448,1.1981982537207463
2024-03-25,0.002695379349686222,0.002695379349686222,0.0,0.0,1,0.9672250695085202,0.003145567267626307,1.0222743695136849,-0.00045018791794008495,-0.03277493049147984,0.030233938563835605,2.26667658696405
2024-03-26,-0.002839890555712815,-0.002839890555712815,0.0,0.0,1,0.9644782561683743,-0.008022279927442496,1.0140733983587962,0.005182389371729681,-0.03552174383162565,0.02200529046110257,5.022808827215917
2024-03-27,-0.002397032245790914,-0.002397032245790914,0.0,0.0,1,0.9621663706879746,0.00109141645364134,1.015180174750965,-0.003488448699432254,-0.037833629312025385,0.02408012693165968,3.5189083976589486
2024-03-28,-0.0012067809596781997,-0.0012067809596781997,0.0,0.0,1,0.9610052466317857,0.0009689181047344656,1.0161638012018488,-0.0021756990644126654,-0.03899475336821434,0.024677238425269643,2.8175892126310975
2024-03-29,-0.004171071600192189,-0.004171071600192189,0.0,0.0,1,0.9569968249399242,-0.0023790952728326062,1.0137462507059858,-0.0017919763273595824,-0.04300317506007578,0.029303700332152047,0.5792721884860044
2024-04-01,0.0,-0.00035,0.35,0.00035,0,0.9566618760511952,-0.0013785955809983985,1.0123487046045088,0.0010285955809983985,-0.04333812394880476,0.029340684061743824,0.4282387757457418
2024-04-02,0.0019269776876267518,0.0015769776876267518,0.35,0.00035,1,0.958170510484331,-0.0011782589335306664,1.0111558956994604,0.0027552366211574184,-0.041829489515669005,0.02983495315119584,1.0871388777408153
2024-04-03,-0.001613832853025887,-0.001613832853025887,0.0,0.0,1,0.9566241834357109,-0.0033505150474277823,1.007768002655624,0.0017366821944018952,-0.04337581656428913,0.0304704857471956,0.3971201390915915
2024-04-04,0.0,-0.00035,0.35,0.00035,0,0.9562893649715084,-0.0027444826019379733,1.005002200905546,0.0023944826019379733,-0.043710635028491596,0.030503111439402573,0.25211996990511903
2024-04-05,0.0,0.0,0.0,0.0,0,0.9562893649715084,0.0007164667378390203,1.0057222515539497,-0.0007164667378390203,-0.043710635028491596,0.030503111439402573,0.25211996990511903
2024-04-08,-0.004570275403608742,-0.004920275403608742,0.35,0.00035,1,0.9515841579303065,-0.00313373223265323,1.0025705873171584,-0.0017865431709555117,-0.048415842069693515,0.03520593213165241,-1.5424964845209075
2024-04-09,0.0,-0.00035,0.35,0.00035,0,0.951251103475031,0.0027027448265391683,1.0052802797852702,-0.0030527448265391683,-0.048748896524969054,0.03519943814543265,-1.668067152230216
2024-04-10,0.0007811877241928999,0.0004311877241928999,0.35,0.00035,1,0.9516612712734743,0.005235683903352421,1.0105436095644997,-0.0048044961791595215,-0.04833872872652567,0.03527049818175988,-1.510669368715629
2024-04-11,0.0022826692118030453,0.0022826692118030453,0.0,0.0,1,0.9538335991574756,0.0009950519675785419,1.0115491529715208,0.0012876172442245035,-0.046166400842524435,0.036365698114159926,-0.6742735716727215
2024-04-12,0.0,-0.00035,0.35,0.00035,0,0.9534997573977705,-0.008949582275727138,1.00249621060106,0.008599582275727139,-0.04650024260222951,0.036374498142218166,-0.7953492317802836
2024-04-15,0.0,0.0,0.0,0.0,0,0.9534997573977705,0.00871505174661876,1.0112330169522374,-0.00871505174661876,-0.04650024260222951,0.03625853932687381,-1.0328029321930987
2024-04-16,-0.00538929248262791,-0.00573929248262791,0.35,0.00035,1,0.9480273434079499,-0.01311693625163124,0.9979687379333302,0.0073776437690033295,-0.05197265659205008,0.04116742628050102,-2.8541215373146063
2024-04-17,0.0,-0.00035,0.35,0.00035,0,0.9476955338377572,0.011689302749622765,1.009634296645692,-0.012039302749622765,-0.052304466162242824,0.04012514876748416,-3.6688269218102527
2024-04-18,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.007691859383173738,1.0018683316074637,0.007691859383173738,-0.052304466162242824,0.03909348462823686,-4.387440046996424
2024-04-19,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.0021218201110042947,0.9997425472328807,0.0021218201110042947,-0.052304466162242824,0.03504509900017597,-6.346528591721563
2024-04-22,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.00982201177117048,0.9899230641658194,0.00982201177117048,-0.052304466162242824,0.03261715623278212,-7.860173363387908
2024-04-23,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.003485681437154257,0.9864725077168458,0.003485681437154257,-0.052304466162242824,0.03206561354983073,-6.8794530086126775
2024-04-24,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.002456319242452043,0.984049416313991,0.002456319242452043,-0.052304466162242824,0.031683533930250904,-6.00915528332673
2024-04-25,0.0,0.0,0.0,0.0,0,0.9476955338377572,0.007337555350866702,0.991269933374183,-0.007337555350866702,-0.052304466162242824,0.03174508574354129,-5.5185182561721735
2024-04-26,0.0,0.0,0.0,0.0,0,0.9476955338377572,0.001249443990039123,0.9925084696349438,-0.001249443990039123,-0.052304466162242824,0.029023779923526796,-4.225167548133776
2024-04-29,0.0,0.0,0.0,0.0,0,0.9476955338377572,-0.0007022130682832936,0.9918115172171842,0.0007022130682832936,-0.052304466162242824,0.029072182357092684,-4.066441645314599
2024-04-30,0.0,0.0,0.0,0.0,0,0.9476955338377572,0.008011694745102623,0.9997576083378052,-0.008011694745102623,-0.052304466162242824,0.02812356148872428,-4.910126762448786
2024-05-01,-8.18968879182591e-05,-0.0004318968879182591,0.35,0.00035,1,0.9472862270859986,0.005543617660466442,1.0052998822715724,-0.005975514548384701,-0.05271377291400137,0.027840966680719385,-4.425056793955391
2024-05-02,-0.004123108129193331,-0.004123108129193331,0.0,0.0,1,0.9433804635424274,-0.001963614768023462,1.0033258605764517,-0.002159493361169869,-0.05661953645757256,0.030669158741194986,-5.567124374993088
2024-05-03,0.0052945003616674865,0.004944500361667487,0.35,0.00035,2,0.948045008585603,0.0023215704952072405,1.0056551522914445,0.0026229298664602464,-0.05195499141439697,0.03657196095376242,-2.965067056938132
2024-05-06,1.8828004520522225e-06,1.8828004520522225e-06,0.0,0.0,2,0.9480467935651737,0.00044756346870004443,1.00610524679972,-0.0004456806682479922,-0.05195320643482626,0.03250440958885579,-1.428086953358399
2024-05-07,-0.001727975548363936,-0.001727975548363936,0.0,0.0,2,0.9464085918871883,-0.004933137063779847,1.0011419917166688,0.0032051615154159107,-0.05359140811281171,0.03296243393034967,-1.9349789310043102
2024-05-08,0.003752657264776571,0.003752657264776571,0.0,0.0,2,0.9499601389649808,0.0011529867605329185,1.0022962951785317,0.002599670504243652,-0.05003986103501923,0.03585829756547725,-0.6116045782276125
2024-05-09,0.004838580226129002,0.004838580226129002,0.0,0.0,2,0.9545565973089876,-0.00100080271504203,1.0012931943250405,0.005839382941171032,-0.045443402691012436,0.039099771975796525,0.2627478193062742
2024-05-10,0.008110439360562882,0.008110439360562882,0.0,0.0,2,0.9622984707076874,0.00294055622862562,1.0042375532642933,0.005169883131937262,-0.03770152929231263,0.048404445134391114,2.4145492307702625
2024-05-13,0.0022410527117427857,0.0022410527117427857,0.0,0.0,2,0.9644550323049726,0.003284752942117534,1.007536225521963,-0.0010437002303747482,-0.03554496769502735,0.04877192512310278,2.975321961698132
2024-05-14,-0.007397257761814746,-0.007397257761814746,0.0,0.0,2,0.9573207098313333,-0.005898547088392547,1.0015932256524605,-0.0014987106734221985,-0.04267929016866667,0.051875562280756106,2.3946114886043763
2024-05-15,-0.0022968525436239894,-0.0022968525436239894,0.0,0.0,2,0.9551218853238933,-0.005258029884040634,0.9963268185403271,0.0029611773404166447,-0.044878114676106695,0.05274810817538072,1.889953570167611
2024-05-16,-0.00032135616423267235,-0.00032135616423267235,0.0,0.0,2,0.9548149510184509,-0.005026774210466119,0.9913185085836929,0.004705418046233446,-0.04518504898154907,0.05279238936984601,1.8116699933067542
2024-05-17,0.0008067080791738512,0.0008067080791738512,0.0,0.0,2,0.9555852079535535,-0.0035450450421165014,0.9878042398196799,0.004351753121290353,-0.044414792046446494,0.05279312973329061,2.00417952162413
2024-05-20,0.0030392684238838338,0.0026892684238838337,0.35,0.00035,1,0.9581550330796333,-0.0022150514563183212,0.98561620259971,0.004904319880202155,-0.041844966920366655,0.05336935363986274,2.6174514418421686
2024-05-21,0.004053024531464311,0.004053024531464311,0.0,0.0,1,0.962038458933651,0.0072086639162499315,0.9927211785546617,-0.003155639384785621,-0.03796154106634897,0.05473272292871927,3.485297104252024
2024-05-22,-0.005964001141988539,-0.0063140011419885395,0.35,0.00035,2,0.9559641470053071,0.0015495367383665155,0.9942594364917866,-0.007863537880355055,-0.044035852994692926,0.06020610650912242,1.8470449725126883
2024-05-23,0.0018301000303121982,0.001480100030312198,0.35,0.00035,1,0.957379069568267,-0.0011339219157238494,0.9931320239268334,0.0026140219460360475,-0.042620930431732984,0.06029139693105021,2.1537508389907165
2024-05-24,0.0033245382585751822,0.0033245382585751822,0.0,0.0,1,0.9605619129130057,0.009978230697253196,1.0030417243744052,-0.006653692438678013,-0.039438087086994256,0.06106449555446475,2.8124661838733895
2024-05-27,-0.0011500261369576435,-0.0011500261369576435,0.0,0.0,1,0.9594572416069898,0.0007766051510367614,1.0038206917442591,-0.001926631287994405,-0.04054275839301025,0.061370409381161485,2.5623342102851163
2024-05-28,0.00020978497040540222,0.00020978497040540222,0.0,0.0,1,0.9596585213160256,0.006663832984143821,1.0105099851800705,-0.006454048013738419,-0.04034147868397442,0.061346631071473444,2.606415173758626
2024-05-29,0.00503182328715831,0.00503182328715831,0.0,0.0,1,0.9644873534113034,0.010853151903910785,1.0214772035496484,-0.005821328616752475,-0.03551264658869657,0.06312678880846934,3.6234642789074876
2024-05-30,0.0009894992849454054,0.0006394992849454053,0.35,0.00035,2,0.9651041423841489,-0.0011194638082004198,1.0203336967893728,0.0017589630931458251,-0.03489585761585112,0.06029284516696278,4.789067706262286
2024-05-31,-0.002163755990177485,-0.002163755990177485,0.0,0.0,2,0.96301589251492,-0.0010239532939545863,1.0192889227396125,-0.0011398026962228986,-0.036984107485079964,0.05962891712474282,3.3403673465650923
2024-06-03,-0.0016476659629222437,-0.0016476659629222437,0.0,0.0,2,0.96142916400707,-0.004507047083172881,1.0146949395734686,0.0028593811202506374,-0.038570835992929986,0.060202952628457256,2.963279464995609
2024-06-04,0.008475602852961117,0.008142269519627782,0.3333333333333333,0.0003333333333333333,3,0.969257379384446,0.008475602852961117,1.0232950908982026,-0.0003333333333333348,-0.030742620615553995,0.06491639075704812,4.6638954751167345
2024-06-05,0.008373085763302868,0.008373085763302868,0.0,0.0,3,0.9773730545487461,0.008373085763302868,1.03186322845546,0.0,-0.022626945451253877,0.069251798791107,5.212581716223858
2024-06-06,4.811702287969323e-05,4.811702287969323e-05,0.0,0.0,3,0.9774200828303738,4.8117022879693806e-05,1.0319128786420324,-5.759824041329242e-19,-0.02257991716962615,0.06820657234839152,4.407505222482947
2024-06-07,0.0035768212830282753,0.003243487949694942,0.3333333333333333,0.0003333333333333333,2,0.980590333090824,0.007731599277722194,1.0398912155092135,-0.004488111328027252,-0.019409666909176004,0.063698747208069,3.7567023928211207
2024-06-10,0.010706057156164128,0.010706057156164128,0.0,0.0,2,0.9910885892436764,0.0069732380124876885,1.0471426244620543,0.0037328191436764397,-0.008911410756323623,0.07245958370153602,4.7744725319010595
2024-06-11,0.005942517689789528,0.005909184356456194,0.033333333333333326,3.333333333333333e-05,2,0.9969451144310975,0.007209579407911153,1.054692082364522,-0.0013003950514549585,-0.0030548855689025434,0.06622518329029523,7.755621611415758
2024-06-12,-0.00044831222895106836,-0.0004816455622844015,0.033333333333333326,3.333333333333333e-05,2,0.9964649402408906,-0.0035091558273086334,1.0509910034976764,0.003027510265024232,-0.0035350597591093935,0.06495042159255372,8.25997826583112
2024-06-13,0.005678218996744011,0.005644885663410678,0.033333333333333326,3.333333333333333e-05,2,1.0020898708961476,0.010832782407990052,1.062376160351322,-0.005187896744579375,0.0,0.0654162058892259,9.350339253474035
2024-06-14,0.007225563093665066,0.007192229760331733,0.033333333333333326,3.333333333333333e-05,2,1.0092971314881338,0.009029635849695147,1.0719690302146916,-0.001837406089363414,0.0,0.06722017043684637,10.29633347288532
2024-06-17,-0.009115546016449889,-0.009448879349783224,0.3333333333333333,0.0003333333333333333,3,0.9997604046646201,-0.00911554601644989,1.0621974471915603,-0.00033333333333333305,-0.009448879349783224,0.07995873508309947,6.743236100638576
2024-06-18,0.0016037334083333409,0.0012370667416666742,0.36666666666666664,0.00036666666666666667,2,1.000997175010866,-0.0061868349690386015,1.055625806881252,0.007423901710705276,-0.00822350150250617,0.07968930847531065,6.320792217419712
2024-06-19,0.006356521104844248,0.006356521104844248,0.0,0.0,2,1.007360034679712,0.003472623868338983,1.0592915982542623,0.0028838972365052653,-0.001919253258518272,0.07469446290460968,8.88082081772969
2024-06-20,0.0017159157997165219,0.0017159157997165219,0.0,0.0,2,1.0090885796792217,0.002844734550480251,1.0623050016628497,-0.0011288187507637291,-0.00020663073579196833,0.07465089327892063,8.925806384356292
2024-06-21,0.004197514732540974,0.004197514732540974,0.0,0.0,2,1.013324243858864,0.006717883546955461,1.0694414429553691,-0.0025203688144144866,0.0,0.07482054804706749,9.052579018437246
2024-06-24,-0.003542620461841217,-0.003542620461841217,0.0,0.0,2,1.00973442065809,-0.006173975159389111,1.0628387380521414,0.0026313546975478943,-0.0035426204618410617,0.07690133765327894,8.415617395671292
2024-06-25,0.0012130204206628635,0.0012130204206628635,0.0,0.0,2,1.0109592491297945,0.0003851381749863843,1.0632480778240196,0.0008278822456764792,-0.0023338973121410644,0.07657503785300833,8.616554690382678
2024-06-26,0.0026842557981812563,0.0026842557981812563,0.0,0.0,2,1.0136729223559962,0.001681610987883923,1.0650360474745348,0.0010026448102973334,0.0,0.07604525365630553,8.287613242318397
2024-06-27,0.004420628840178992,0.004420628840178992,0.0,0.0,2,1.0181539941110715,0.005525810345207864,1.070921234683689,-0.0011051815050288722,0.0,0.07600211764624576,8.919170999531842
2024-06-28,0.005905255753880767,0.005905255753880767,0.0,0.0,2,1.0241664538431328,0.005726838585623358,1.077054227732639,0.00017841716825740903,0.0,0.07455061789205344,10.45659249554832
2024-07-01,0.0063371959630191925,0.0063371959630191925,0.0,0.0,2,1.0306567973598872,0.004417052346906887,1.0818116326369913,0.0019201436161123053,0.0,0.07319110691437022,12.025432172861294
2024-07-02,0.00249771432236151,0.00249771432236151,0.0,0.0,2,1.0332310836040923,-0.00020260239443792294,1.0815924550098883,0.002700316716799433,0.0,0.07114918698283153,11.370942250753547
2024-07-03,0.0013529617522200221,0.0013529617522200221,0.0,0.0,2,1.0346290057414136,-0.0048770780471325175,1.0763174441916155,0.00623003979935254,0.0,0.06871525207062304,10.48645987778105
2024-07-04,0.00637082865587285,0.00637082865587285,0.0,0.0,2,1.0412204498593882,0.0016940461935248303,1.0781407756609727,0.00467678246234802,0.0,0.06894912138663756,11.60632484232065
2024-07-05,-0.0014889724119057542,-0.0014889724119057542,0.0,0.0,2,1.0396701013348355,-0.005446753195449665,1.0722684089459966,0.0039577807835439105,-0.001488972411905709,0.07090591149919379,10.445065639670474
2024-07-08,-0.004084494300705665,-0.004434494300705665,0.35,0.00035,1,1.0350596901958522,-0.005038960000799064,1.0668652913231973,0.0006044657000933993,-0.005916863872936773,0.06925733734898966,7.939172548931472
2024-07-09,0.004261968002616634,0.0039119680026166335,0.35,0.00035,2,1.0391088105846968,0.0009713323624434741,1.067901572107027,0.0029406356401731593,-0.002028042452466794,0.06818631138642474,7.694814615522167
2024-07-10,0.0014964872080710787,0.0014964872080710787,0.0,0.0,2,1.040663823627531,0.0022250493996790466,1.0702777058589603,-0.0007285621916079679,-0.0005345901839830525,0.06755851056049814,8.135251854747716
2024-07-11,7.831320221350331e-05,7.831320221350331e-05,0.0,0.0,2,1.040745321343987,-0.0037773901346369967,1.0662348494115268,0.0038557033368505,-0.0004563188472387347,0.06665659520845404,7.193086953073035
2024-07-12,-0.005975395461943739,-0.005975395461943739,0.0,0.0,2,1.034526456473789,-0.009198159710251619,1.0564274509780034,0.00322276424830788,-0.006428987623613436,0.0691388340312668,4.535144567056641
2024-07-15,9.648961587943594e-05,-0.00025351038412056405,0.35,0.00035,1,1.0342641932744254,0.0004553754780102596,1.0569085221334757,-0.0007088858621308237,-0.006680868192612044,0.05689732227420426,7.54721381135305
2024-07-16,-0.0001607717041800405,-0.0001607717041800405,0.0,0.0,1,1.0340979128575003,0.004670764232290144,1.0618450926554592,-0.004831535936470184,-0.006840565802227361,0.0572646483418966,7.191234103465593
2024-07-17,-0.0005468750000000077,-0.0005468750000000077,0.0,0.0,1,1.0335323905614062,0.0009780678289607048,1.0628836491799252,-0.0015249428289607126,-0.007383699867804405,0.0549085282330972,5.915669416219784
2024-07-18,-0.0027064346865506516,-0.0027064346865506516,0.0,0.0,1,1.0307352026499172,-0.004305801504009128,1.0583070831646995,0.0015993668174584768,-0.010070151052917753,0.05666818038769931,4.748680532710723
2024-07-19,0.0,-0.00035,0.35,0.00035,0,1.0303744453289898,0.0028084983517306927,1.0612793368633924,-0.003158498351730693,-0.010416626500049153,0.05562663005233005,3.8075360524616078
